ID	Cited Article	normalized_id	s2_paperId	year	publicationVenue	journal	citationCount	_error
6566	https://doi.org/10.18653/V1/2020.COLING-MAIN.480	c360814d32fe45b7db2fcbaebb5d01402aff9b4f	c360814d32fe45b7db2fcbaebb5d01402aff9b4f	2020	International Conference on Computational Linguistics	ArXiv	43	
6563	https://doi.org/10.18653/v1/N18-1012	35b2154900e2a5009015eed7f23a0eed13157664	35b2154900e2a5009015eed7f23a0eed13157664	2018	North American Chapter of the Association for Computational Linguistics		413	
6562	https://doi.org/10.18653/v1/2021.mrl-1.11	b2474a00d7de3373bab934c09acef1994fa82207	b2474a00d7de3373bab934c09acef1994fa82207	2021		Proceedings of the 1st Workshop on Multilingual Representation Learning	231	
6797	https://www.semanticscholar.org/paper/e94e7940851d2908a993b9f90e3dd87c6de7c2f3	e94e7940851d2908a993b9f90e3dd87c6de7c2f3	e94e7940851d2908a993b9f90e3dd87c6de7c2f3	2016			2	
6801	https://doi.org/10.18653/v1/D19-1410	93d63ec754f29fa22572615320afe0521f7ec66d	93d63ec754f29fa22572615320afe0521f7ec66d	2019	Conference on Empirical Methods in Natural Language Processing		13828	
6806	https://www.semanticscholar.org/paper/ba233d75aa403092bda0bffc026be7913673ad69	ba233d75aa403092bda0bffc026be7913673ad69	ba233d75aa403092bda0bffc026be7913673ad69	2021	Neural Information Processing Systems		238	
6803	https://doi.org/10.21437/Interspeech.2021-2124	3a4ac071f77050e73938c6beae20a47c6ee84f87	3a4ac071f77050e73938c6beae20a47c6ee84f87	2021	Interspeech	ArXiv	16	
6809	https://doi.org/10.48550/arXiv.2502.06298	0d8495b1ba7caca5132f33d3a909f86e350aaa5f	0d8495b1ba7caca5132f33d3a909f86e350aaa5f	2025	North American Chapter of the Association for Computational Linguistics		8	
6813	https://doi.org/10.18653/v1/2024.iwslt-1.25	92bae95b4123434f393311f9ef35f03bd7091074	92bae95b4123434f393311f9ef35f03bd7091074	2024	International Workshop on Spoken Language Translation	Proceedings of the 21st International Conference on Spoken Language Translation (IWSLT 2024)	2	
6824	https://doi.org/10.1017/S1351324923000402	64cae93789a35e43de0ab5ba5e1fa513fed0267c	64cae93789a35e43de0ab5ba5e1fa513fed0267c	2022	Natural Language Engineering	Natural Language Engineering	56	
6828	https://www.semanticscholar.org/paper/ebdcfcd11c8da6e20e4486b65bed5d23f931dc63	ebdcfcd11c8da6e20e4486b65bed5d23f931dc63	ebdcfcd11c8da6e20e4486b65bed5d23f931dc63	2012	North American Chapter of the Association for Computational Linguistics		214	
6815	https://www.semanticscholar.org/paper/ebdcfcd11c8da6e20e4486b65bed5d23f931dc63	ebdcfcd11c8da6e20e4486b65bed5d23f931dc63	ebdcfcd11c8da6e20e4486b65bed5d23f931dc63	2012	North American Chapter of the Association for Computational Linguistics		214	
6821	https://doi.org/10.18653/v1/W16-5618	3eebb7907a9b94f8d65f969f63b76ff5f643f6d3	3eebb7907a9b94f8d65f969f63b76ff5f643f6d3	2016			622	
6833	https://www.semanticscholar.org/paper/cc58ebb219feb0f6da5c0f52bed1721dcc4068a1	cc58ebb219feb0f6da5c0f52bed1721dcc4068a1	cc58ebb219feb0f6da5c0f52bed1721dcc4068a1	2020			14	
6834	https://doi.org/10.18653/v1/2023.wassa-1.12	14e33505afb76427284841fe7b4532a7a22ee89e	14e33505afb76427284841fe7b4532a7a22ee89e	2023	Workshop on Computational Approaches to Subjectivity, Sentiment and Social Media Analysis		2	
7175	https://www.semanticscholar.org/paper/c1601b8b7a60fe4e8fa121a7cf2acd9ec4a8043c	c1601b8b7a60fe4e8fa121a7cf2acd9ec4a8043c	c1601b8b7a60fe4e8fa121a7cf2acd9ec4a8043c	2020	International Conference on Language Resources and Evaluation		78	
7178	https://doi.org/10.1145/3441501.3441516	0f1aa72dfc040d5721645ed2b79a3655994ed245	0f1aa72dfc040d5721645ed2b79a3655994ed245	2020	Fire	Proceedings of the 12th Annual Meeting of the Forum for Information Retrieval Evaluation	8	
7186	https://doi.org/10.26615/978-954-452-072-4_050	b848e7a1eaa52d57b0caf1f60ebaf958f82c7e3e	b848e7a1eaa52d57b0caf1f60ebaf958f82c7e3e	2021	Recent Advances in Natural Language Processing		67	
7187	https://www.semanticscholar.org/paper/062092a2b27af84b3becffd7439bf8c43574427b	062092a2b27af84b3becffd7439bf8c43574427b	062092a2b27af84b3becffd7439bf8c43574427b	2021	Fire		75	
7192	https://doi.org/10.21437/blizzard.2013-2	13a0af19f5210327602bf10302f0f865270a920b	13a0af19f5210327602bf10302f0f865270a920b	2013		The Blizzard Challenge 2013	38	
7195	https://doi.org/10.48550/arXiv.2305.16307	59919e80ede70e82a70e8f76f533360c22f37275	59919e80ede70e82a70e8f76f533360c22f37275	2023	arXiv.org	ArXiv	163	
7202	https://www.semanticscholar.org/paper/7997d432925aff0ba05497d2893c09918298ca55	7997d432925aff0ba05497d2893c09918298ca55	7997d432925aff0ba05497d2893c09918298ca55	2020	arXiv.org	ArXiv	86	
7205	https://doi.org/10.18653/v1/2020.emnlp-main.213	9e67b9758520e49016ab66bafb974d2e1ed762d1	9e67b9758520e49016ab66bafb974d2e1ed762d1	2020	Conference on Empirical Methods in Natural Language Processing	ArXiv	1224	
7212	https://doi.org/10.48550/arXiv.2203.13778	77e09c4b9ffb3024af6af3002728ab254fb479b1	77e09c4b9ffb3024af6af3002728ab254fb479b1	2022	Workshop on Trolling, Aggression and Cyberbullying	ArXiv	43	
7213	https://doi.org/10.48550/arXiv.2204.06029	24e02cda347aac67eeef0f1e571dd60ede3e913a	24e02cda347aac67eeef0f1e571dd60ede3e913a	2022		ArXiv	22	
7215	https://www.semanticscholar.org/paper/bb8d2aa9ef06ecc830828dee92bfdeb46e14e25f	bb8d2aa9ef06ecc830828dee92bfdeb46e14e25f	bb8d2aa9ef06ecc830828dee92bfdeb46e14e25f	2021	Workshop on Computational Approaches to Subjectivity, Sentiment and Social Media Analysis	ArXiv	59	
7216	https://doi.org/10.48550/arXiv.2204.06029	24e02cda347aac67eeef0f1e571dd60ede3e913a	24e02cda347aac67eeef0f1e571dd60ede3e913a	2022		ArXiv	22	
7217	https://doi.org/10.48550/arXiv.2205.14728	9fc290b471d82e32a030897d8d84890f1075b41e	9fc290b471d82e32a030897d8d84890f1075b41e	2022	arXiv.org	ArXiv	28	
7223	https://www.semanticscholar.org/paper/7ebbb9f14a08fda8d76b3f299254c2b0d2c59d9a	7ebbb9f14a08fda8d76b3f299254c2b0d2c59d9a	7ebbb9f14a08fda8d76b3f299254c2b0d2c59d9a	2022		ArXiv	60	
7225	https://www.semanticscholar.org/paper/78ba2856b30702c4ec0e6ea331616779ee926dc7	78ba2856b30702c4ec0e6ea331616779ee926dc7	78ba2856b30702c4ec0e6ea331616779ee926dc7	2014			8	
7237	https://doi.org/10.21437/interspeech.2020-3157	8582e5f71abb5b99c2c71e706ae3b50386286b6f	8582e5f71abb5b99c2c71e706ae3b50386286b6f	2020	Interspeech		1	
7239	https://www.semanticscholar.org/paper/f77ec4c85a8505b9c9502ccbd94f79082a4689d5	f77ec4c85a8505b9c9502ccbd94f79082a4689d5	f77ec4c85a8505b9c9502ccbd94f79082a4689d5	2018	International Workshop on Treebanks and Linguistic Theories		16	
7259	https://doi.org/10.1007/s10579-020-09523-3	85443402202798a597b554c4169b62a17bae8a6f	85443402202798a597b554c4169b62a17bae8a6f	2021	Language Resources and Evaluation	Language Resources and Evaluation	15	
7261	https://doi.org/10.18280/isi.290311	6d7077d4f3f129bfdcdf57f4c1c4a4d5c01baff9	6d7077d4f3f129bfdcdf57f4c1c4a4d5c01baff9	2024	Ingénierie des Systèmes d'Information	Ingénierie des systèmes d information	1	
7262	https://doi.org/10.5281/ZENODO.3707949	ed7ef54578e0335b2e308d0d1d44a64e4fef9697	ed7ef54578e0335b2e308d0d1d44a64e4fef9697	2020	International Conference on Language Resources and Evaluation		46	
7188	https://www.semanticscholar.org/paper/062092a2b27af84b3becffd7439bf8c43574427b	062092a2b27af84b3becffd7439bf8c43574427b	062092a2b27af84b3becffd7439bf8c43574427b	2021	Fire		75	
7220	https://doi.org/10.48550/arXiv.2203.13778	77e09c4b9ffb3024af6af3002728ab254fb479b1	77e09c4b9ffb3024af6af3002728ab254fb479b1	2022	Workshop on Trolling, Aggression and Cyberbullying	ArXiv	43	
7221	https://doi.org/10.48550/arXiv.2204.06029	24e02cda347aac67eeef0f1e571dd60ede3e913a	24e02cda347aac67eeef0f1e571dd60ede3e913a	2022		ArXiv	22	
7222	https://www.semanticscholar.org/paper/bb8d2aa9ef06ecc830828dee92bfdeb46e14e25f	bb8d2aa9ef06ecc830828dee92bfdeb46e14e25f	bb8d2aa9ef06ecc830828dee92bfdeb46e14e25f	2021	Workshop on Computational Approaches to Subjectivity, Sentiment and Social Media Analysis	ArXiv	59	
7233	https://doi.org/10.26615/978-954-452-072-4_050	b848e7a1eaa52d57b0caf1f60ebaf958f82c7e3e	b848e7a1eaa52d57b0caf1f60ebaf958f82c7e3e	2021	Recent Advances in Natural Language Processing		67	
7238	https://www.semanticscholar.org/paper/36c4c9fa1ebfa8c686161961bb487a9ee4b1a59e	36c4c9fa1ebfa8c686161961bb487a9ee4b1a59e	36c4c9fa1ebfa8c686161961bb487a9ee4b1a59e	2020	Workshop on Trolling, Aggression and Cyberbullying		23	
7240	https://doi.org/10.26615/978-954-452-072-4_050	b848e7a1eaa52d57b0caf1f60ebaf958f82c7e3e	b848e7a1eaa52d57b0caf1f60ebaf958f82c7e3e	2021	Recent Advances in Natural Language Processing		67	
7249	https://doi.org/10.18653/v1/N19-1144	13ff28f98474858d84c339e5301cb3bf468ac68b	13ff28f98474858d84c339e5301cb3bf468ac68b	2019	North American Chapter of the Association for Computational Linguistics	ArXiv	802	
7274	https://www.semanticscholar.org/paper/e37d7fca6c6bdd8bcac8eeb546c218dd9bb10088	e37d7fca6c6bdd8bcac8eeb546c218dd9bb10088	e37d7fca6c6bdd8bcac8eeb546c218dd9bb10088	2002		Concentric： Studies in Linguistics	6	
7322	https://www.semanticscholar.org/paper/0ffdee8b9d8eae3bcbf707068ca0aa3ca14cb772	0ffdee8b9d8eae3bcbf707068ca0aa3ca14cb772	0ffdee8b9d8eae3bcbf707068ca0aa3ca14cb772	2012	International Conference on Language Resources and Evaluation		48	
7327	https://doi.org/10.1145/3701716.3718389	5d2ab6d3c9b6e2150146dc34253c776f6d58496e	5d2ab6d3c9b6e2150146dc34253c776f6d58496e	2025	The Web Conference	Companion Proceedings of the ACM on Web Conference 2025	0	
7331	https://www.semanticscholar.org/paper/077f8329a7b6fa3b7c877a57b81eb6c18b5f87de	077f8329a7b6fa3b7c877a57b81eb6c18b5f87de	077f8329a7b6fa3b7c877a57b81eb6c18b5f87de	2019	arXiv.org	ArXiv	25999	
7333	https://doi.org/10.48550/arXiv.2210.05425	a4b010654bc00783ca70c6126d65ed1b0a857d05	a4b010654bc00783ca70c6126d65ed1b0a857d05	2022			3	
7367	https://doi.org/10.1109/ASONAM49781.2020.9381292	2552278d9239a3f6777eb66cb366c413368bb646	2552278d9239a3f6777eb66cb366c413368bb646	2020	International Conference on Advances in Social Networks Analysis and Mining	2020 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining (ASONAM)	17	
7341	https://doi.org/10.3366/E1749503208000166	63d2dc91de0875b231905dd3a060b0f1c6627162	63d2dc91de0875b231905dd3a060b0f1c6627162	2008		Corpora	24	
7364	https://doi.org/10.21437/SLTU.2018-14	a0a60eb316aa07798a89e07f206b2d5fd9e51d61	a0a60eb316aa07798a89e07f206b2d5fd9e51d61	2018	Workshop on Spoken Language Technologies for Under-resourced Languages		49	
7350	https://doi.org/10.1155/2021/2158184	6bf1877048dcaa1de7a0c3745b2f6fba396fb85f	6bf1877048dcaa1de7a0c3745b2f6fba396fb85f	2021	Computational Intelligence and Neuroscience	Computational Intelligence and Neuroscience	90	
7325	https://doi.org/10.18653/v1/N19-1423	df2b0e26d0599ce3e70df8a9da02e51594e0e992	df2b0e26d0599ce3e70df8a9da02e51594e0e992	2019	North American Chapter of the Association for Computational Linguistics		100894	
7344	https://doi.org/10.18653/v1/2021.findings-acl.413	ecf5618b513aa5c4d5bf62ca251923a188251117	ecf5618b513aa5c4d5bf62ca251923a188251117	2021	Findings		414	
7324	https://www.semanticscholar.org/paper/050685e0f34903f5bd6d454a771b50f116074761	050685e0f34903f5bd6d454a771b50f116074761	050685e0f34903f5bd6d454a771b50f116074761	2025			18	
7348	https://doi.org/10.48550/arXiv.2501.05963	f299cc7de03f70a2ac736b14c960b2c8286d8670	f299cc7de03f70a2ac736b14c960b2c8286d8670	2025		ArXiv	2	
7351	https://doi.org/10.1109/ASONAM49781.2020.9381292	2552278d9239a3f6777eb66cb366c413368bb646	2552278d9239a3f6777eb66cb366c413368bb646	2020	International Conference on Advances in Social Networks Analysis and Mining	2020 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining (ASONAM)	17	
7357	https://doi.org/10.21437/SLTU.2018-14	a0a60eb316aa07798a89e07f206b2d5fd9e51d61	a0a60eb316aa07798a89e07f206b2d5fd9e51d61	2018	Workshop on Spoken Language Technologies for Under-resourced Languages		49	
7343	https://doi.org/10.1109/CIC48465.2019.00031	acea543fe5f2a78404b26a901d22b506ec549adf	acea543fe5f2a78404b26a901d22b506ec549adf	2019	International Conference on Communications in Computing	2019 IEEE 5th International Conference on Collaboration and Internet Computing (CIC)	16	
7339	https://doi.org/10.3366/E1749503208000166	63d2dc91de0875b231905dd3a060b0f1c6627162	63d2dc91de0875b231905dd3a060b0f1c6627162	2008		Corpora	24	
7353	https://doi.org/10.3115/1118078.1118079	f56c3318054238bc2d880c021e007f3f669da484	f56c3318054238bc2d880c021e007f3f669da484	2001			38	
7346	https://doi.org/10.7717/peerj-cs.412	c97a2cbc61ac1f2a41fe7f3e0a5f80670bf95a8b	c97a2cbc61ac1f2a41fe7f3e0a5f80670bf95a8b	2021	PeerJ Computer Science	PeerJ Computer Science	15	
7375	https://doi.org/10.18653/v1/P19-1625	6ef8f996fed2fa51479057ea378362d96bed26ec	6ef8f996fed2fa51479057ea378362d96bed26ec	2019	Annual Meeting of the Association for Computational Linguistics		10	
7384	https://doi.org/10.18653/v1/P19-1625	6ef8f996fed2fa51479057ea378362d96bed26ec	6ef8f996fed2fa51479057ea378362d96bed26ec	2019	Annual Meeting of the Association for Computational Linguistics		10	
7387	https://www.semanticscholar.org/paper/82a0f2f4e839280d7041fc63237ef60340870b7d	82a0f2f4e839280d7041fc63237ef60340870b7d	82a0f2f4e839280d7041fc63237ef60340870b7d	2020	arXiv.org	ArXiv	20	
7391	https://doi.org/10.3115/v1/D14-1162	f37e1b62a767a307c046404ca96bc140b3e68cb5	f37e1b62a767a307c046404ca96bc140b3e68cb5	2014	Conference on Empirical Methods in Natural Language Processing		32778	
7394	https://www.semanticscholar.org/paper/fa01cc42f9d67fd7d50c6e15ba4d9d87cfec3ce3	fa01cc42f9d67fd7d50c6e15ba4d9d87cfec3ce3	fa01cc42f9d67fd7d50c6e15ba4d9d87cfec3ce3	2017			10	
7388	https://www.semanticscholar.org/paper/d1eccd9ac0b0dff6cd94f8bc609a812551198742	d1eccd9ac0b0dff6cd94f8bc609a812551198742	d1eccd9ac0b0dff6cd94f8bc609a812551198742	2010			18	
7396	https://doi.org/10.18653/v1/W19-7803	f6ae2aaf0a27278aa07d232cd9b59019f75850e1	f6ae2aaf0a27278aa07d232cd9b59019f75850e1	2019		Proceedings of the 18th International Workshop on Treebanks and Linguistic Theories (TLT, SyntaxFest 2019)	23	
7380	https://doi.org/10.48550/arXiv.2403.19260	3e2e2ee0487607f109168bc6a0133ad0bfc938e2	3e2e2ee0487607f109168bc6a0133ad0bfc938e2	2024	Annual Meeting of the Association for Computational Linguistics	ArXiv	14	
7377	https://doi.org/10.18653/v1/2020.acl-main.747	6fec3e579c7cd4f13bdabbee2b6ac2e8ff5941c6	6fec3e579c7cd4f13bdabbee2b6ac2e8ff5941c6	2019	Annual Meeting of the Association for Computational Linguistics	ArXiv	7133	
7400	https://doi.org/10.48550/arXiv.2204.09711	c3cfcd42b76ec6a18376f3975198c76e964b664f	c3cfcd42b76ec6a18376f3975198c76e964b664f	2022	arXiv.org	ArXiv	16	
7382	https://www.semanticscholar.org/paper/ecd9168526d1a82ac2348c8de52bff6323322da9	ecd9168526d1a82ac2348c8de52bff6323322da9	ecd9168526d1a82ac2348c8de52bff6323322da9	2022	International Conference on Language Resources and Evaluation		109	
7371	https://doi.org/10.48550/arXiv.2404.15238	a670b9eeec59421e096056dd7eb48ced1ab83be1	a670b9eeec59421e096056dd7eb48ced1ab83be1	2024	Conference on Empirical Methods in Natural Language Processing		56	
7389	https://www.semanticscholar.org/paper/13a105a764f8b1f30193901ad8c147a9ace95f8c	13a105a764f8b1f30193901ad8c147a9ace95f8c	13a105a764f8b1f30193901ad8c147a9ace95f8c	2018			8	
7383	https://www.semanticscholar.org/paper/ecd9168526d1a82ac2348c8de52bff6323322da9	ecd9168526d1a82ac2348c8de52bff6323322da9	ecd9168526d1a82ac2348c8de52bff6323322da9	2022	International Conference on Language Resources and Evaluation		109	
7398	https://doi.org/10.1162/tacl_a_00416	b57da3ccf214e8dad49116c8db9590c2c89629f5	b57da3ccf214e8dad49116c8db9590c2c89629f5	2021	Transactions of the Association for Computational Linguistics	Transactions of the Association for Computational Linguistics	212	
7413	https://doi.org/10.1007/s11042-019-7330-0	7af4231c32509c0efb68b4ef2319e2e48c2801aa	7af4231c32509c0efb68b4ef2319e2e48c2801aa	2019	Multimedia tools and applications	Multimedia Tools and Applications	38	
7417	https://www.semanticscholar.org/paper/077f8329a7b6fa3b7c877a57b81eb6c18b5f87de	077f8329a7b6fa3b7c877a57b81eb6c18b5f87de	077f8329a7b6fa3b7c877a57b81eb6c18b5f87de	2019	arXiv.org	ArXiv	25999	
7416	https://doi.org/10.3390/s20205884	01681cab481d25dc79f53a7c867e6346bc36201d	01681cab481d25dc79f53a7c867e6346bc36201d	2020	Italian National Conference on Sensors	Sensors (Basel, Switzerland)	18	
7409	https://doi.org/10.1109/ICFHR.2016.0090	c4f553149a59a339456969b601e00e4a827a93a7	c4f553149a59a339456969b601e00e4a827a93a7	2016	International Conference on Frontiers in Handwriting Recognition	2016 15th International Conference on Frontiers in Handwriting Recognition (ICFHR)	29	
7424	https://www.semanticscholar.org/paper/1a7715e8d41a228f8fc35f7e3f2580988eea9b24	1a7715e8d41a228f8fc35f7e3f2580988eea9b24	1a7715e8d41a228f8fc35f7e3f2580988eea9b24	2014	International Conference on Language Resources and Evaluation		75	
7431	https://doi.org/10.1016/j.specom.2013.07.001	2fad19b01b6e9efee889710bdc5b990a4bcaad08	2fad19b01b6e9efee889710bdc5b990a4bcaad08	2014	Speech Communication	Speech Commun.	110	
7433	https://doi.org/10.18653/v1/2021.findings-acl.413	ecf5618b513aa5c4d5bf62ca251923a188251117	ecf5618b513aa5c4d5bf62ca251923a188251117	2021	Findings		414	
7512	https://doi.org/10.18653/v1/2020.nlposs-1.10	5039ed9e100d3a1cbbc25a02c82f6ee181609e83	5039ed9e100d3a1cbbc25a02c82f6ee181609e83	2020		ArXiv	66	
7513	https://doi.org/10.1007/978-3-319-08958-4_43	c631f18e5fae0e26909ea251e79be752c539f61b	c631f18e5fae0e26909ea251e79be752c539f61b	2011	Language and Technology Conference		37	
7524	https://doi.org/10.1145/3487553.3524931	94a85dbd0c16c1989636e9b261757757aa8482c3	94a85dbd0c16c1989636e9b261757757aa8482c3	2022	The Web Conference	Companion Proceedings of the Web Conference 2022	2	
7519	https://doi.org/10.1016/j.patrec.2016.05.031	591aaa40563dbebeadc59f6748f3c7bf3ee5d24e	591aaa40563dbebeadc59f6748f3c7bf3ee5d24e	2016	Pattern Recognition Letters	Pattern Recognit. Lett.	22	
7533	https://www.semanticscholar.org/paper/e11edb4201007530c3692814a155b22f78a0d659	e11edb4201007530c3692814a155b22f78a0d659	e11edb4201007530c3692814a155b22f78a0d659	2016	International Conference on Language Resources and Evaluation		885	
7530	https://doi.org/10.1109/ICACCP.2019.8882969	903dc7272a273601251d9fd480a550be9dd25042	903dc7272a273601251d9fd480a550be9dd25042	2019		2019 Second International Conference on Advanced Computational and Communication Paradigms (ICACCP)	22	
7527	https://doi.org/10.1007/978-3-319-71767-8_4	1ecefe331e4c9c8de582f09ca37b34d577305436	1ecefe331e4c9c8de582f09ca37b34d577305436	2018			13	
7520	https://www.semanticscholar.org/paper/9e9741daf545bebf2e3404aa18764f940f76d421	9e9741daf545bebf2e3404aa18764f940f76d421	9e9741daf545bebf2e3404aa18764f940f76d421	2021			7	
7523	https://doi.org/10.1109/ICAPR.2015.7050694	945fca6b936e611032abf819b31907538616db6e	945fca6b936e611032abf819b31907538616db6e	2015	International Conference on Advances in Pattern Recognition	2015 Eighth International Conference on Advances in Pattern Recognition (ICAPR)	15	
7532	https://doi.org/10.1109/ICDAR.2005.84	cc2aee39b04f306da6349de06bee9f353bab8388	cc2aee39b04f306da6349de06bee9f353bab8388	2005	IEEE International Conference on Document Analysis and Recognition	Eighth International Conference on Document Analysis and Recognition (ICDAR'05)	141	
8235	https://doi.org/10.18653/v1/2020.findings-emnlp.195	02c8d27b92a7159facb2e9446d26a5356d446ffe	02c8d27b92a7159facb2e9446d26a5356d446ffe	2020	Findings	ArXiv	235	
8659	https://www.semanticscholar.org/paper/2edbe6cb5a4bed33ee703079241b58146dd1d327	2edbe6cb5a4bed33ee703079241b58146dd1d327	2edbe6cb5a4bed33ee703079241b58146dd1d327	1987			2	
8662	https://www.semanticscholar.org/paper/fcf816d9e7b804f4201e4cbf5437e62d683c8a8e	fcf816d9e7b804f4201e4cbf5437e62d683c8a8e	fcf816d9e7b804f4201e4cbf5437e62d683c8a8e	2018	arXiv.org	ArXiv	186	
8652	https://www.semanticscholar.org/paper/24ac368d08765dfad920ceefb79fba7bfe81d83c	24ac368d08765dfad920ceefb79fba7bfe81d83c	24ac368d08765dfad920ceefb79fba7bfe81d83c	2021	Machine Translation Summit		43	
8653	https://doi.org/10.59200/icarti.2023.024	2d0ba073d6bc847d3c9a370bda3532fbbeef9a29	2d0ba073d6bc847d3c9a370bda3532fbbeef9a29	2023	International Conference on Artificial Intelligence and its Applications	International Conference on Artificial Intelligence and its Applications	1	
8647	https://doi.org/10.48550/arXiv.2310.09141	3448e136046d22d4f90d7a4c875890f5fb64b811	3448e136046d22d4f90d7a4c875890f5fb64b811	2023	arXiv.org	ArXiv	13	
a	https://doi.org/10.4102/lit.v38i1.1351	3d336efec0d4d48ec600fdb7ab54ac474136f01b	3d336efec0d4d48ec600fdb7ab54ac474136f01b	2017			43	
a	https://doi.org/10.18653/v1/2023.rail-1.3	DOI:10.18653/v1/2023.rail-1.3						no_entry
a	https://doi.org/10.18653/v1/2023.rail-1.3	DOI:10.18653/v1/2023.rail-1.3						no_entry
8633	https://doi.org/10.1016/j.dib.2020.105146	ddfa8602553baeff7017b16230b4e3af8a2ccb9a	ddfa8602553baeff7017b16230b4e3af8a2ccb9a	2020	Data in Brief	Data in Brief	10	
8648	https://doi.org/10.48550/arXiv.2207.04672	e19b54ad4c1c8af045069e9cac350ffc2ce60e1a	e19b54ad4c1c8af045069e9cac350ffc2ce60e1a	2022	arXiv.org	ArXiv	1439	
8657	https://www.semanticscholar.org/paper/7a0640db17b461b75df21f737154ad0f6d43e9de	7a0640db17b461b75df21f737154ad0f6d43e9de	7a0640db17b461b75df21f737154ad0f6d43e9de	2020	International Conference on Language Resources and Evaluation		25	
8630	https://doi.org/10.48550/arXiv.2309.07445	a517575328ca3b8289fa95bd9f71669e1cf7127a	a517575328ca3b8289fa95bd9f71669e1cf7127a	2023	Conference of the European Chapter of the Association for Computational Linguistics		111	
8646	https://www.semanticscholar.org/paper/65906e6027246ae9e4ecd18d6e019a24505c842e	65906e6027246ae9e4ecd18d6e019a24505c842e	65906e6027246ae9e4ecd18d6e019a24505c842e	2020	International Conference on Learning Representations	ArXiv	667	
8643	https://doi.org/10.1145/3394486.3406703	725264948d7b6946259af5b8d966e996b9570f99	725264948d7b6946259af5b8d966e996b9570f99	2020	Knowledge Discovery and Data Mining	Proceedings of the 26th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining	1624	
8650	https://doi.org/10.18653/v1/P19-1310	83ff258bdb027e38b75f3043b0789620c17b27f0	83ff258bdb027e38b75f3043b0789620c17b27f0	2019	Annual Meeting of the Association for Computational Linguistics		242	
8641	https://doi.org/10.21437/Interspeech.2009-760	a8f5c7af77f30d5b68069b925ecf7599ceedcd73	a8f5c7af77f30d5b68069b925ecf7599ceedcd73	2009	Interspeech		23	
8632	https://www.semanticscholar.org/paper/1a7715e8d41a228f8fc35f7e3f2580988eea9b24	1a7715e8d41a228f8fc35f7e3f2580988eea9b24	1a7715e8d41a228f8fc35f7e3f2580988eea9b24	2014	International Conference on Language Resources and Evaluation		75	
8629	https://doi.org/10.48550/arXiv.2303.03750	6c24eaf55c96e7efadfcf76af696bafddb27fa09	6c24eaf55c96e7efadfcf76af696bafddb27fa09	2023		ArXiv	15	
8661	https://www.semanticscholar.org/paper/0fe73c19513dfd17372d8ef58da0d0149725832c	0fe73c19513dfd17372d8ef58da0d0149725832c	0fe73c19513dfd17372d8ef58da0d0149725832c	2018	International Conference on Language Resources and Evaluation	ArXiv	1462	
8655	https://doi.org/10.21437/ICSLP.1992-277	8648dbfff9662fa9c62a95622712dd2951b5b3a3	8648dbfff9662fa9c62a95622712dd2951b5b3a3	1992	Human Language Technology - The Baltic Perspectiv		1514	
8656	https://doi.org/10.48550/arXiv.2303.03750	6c24eaf55c96e7efadfcf76af696bafddb27fa09	6c24eaf55c96e7efadfcf76af696bafddb27fa09	2023		ArXiv	15	
8660	https://doi.org/10.48550/arXiv.2303.03750	6c24eaf55c96e7efadfcf76af696bafddb27fa09	6c24eaf55c96e7efadfcf76af696bafddb27fa09	2023		ArXiv	15	
8686	https://doi.org/10.32350/LLR/11/04	df1a4ab0f6e045f0ed7817b312f39db690cb9ccb	df1a4ab0f6e045f0ed7817b312f39db690cb9ccb	2015			20	
8665	https://www.semanticscholar.org/paper/d38e613ae12e9073b4e8feefae360a6ea8d0ad44	d38e613ae12e9073b4e8feefae360a6ea8d0ad44	d38e613ae12e9073b4e8feefae360a6ea8d0ad44	2020	arXiv.org	ArXiv	3	
8668	https://doi.org/10.48084/ETASR.3193	af9d6f136222278bbb60f2df7672f320a52cf295	af9d6f136222278bbb60f2df7672f320a52cf295	2019	Engineering, Technology & Applied Science Research	Engineering, Technology & Applied Science Research	4	
8669	https://doi.org/10.17485/ijst/v13i25.914	72d1992073602415daf8146f87396703c130807f	72d1992073602415daf8146f87396703c130807f	2020	Indian Journal of Science and Technology	Indian Journal of Science and Technology	3	
8681	https://doi.org/10.1561/2200000013	eb9c924383aca0d137c736a41271d569a12cf518	eb9c924383aca0d137c736a41271d569a12cf518	2010		Found. Trends Mach. Learn.	1235	
8678	https://dx.doi.org/10.14569/IJACSA.2017.081038	URL:https://dx.doi.org/10.14569/IJACSA.2017.081038						no_entry
8683	https://doi.org/10.1016/j.dib.2018.05.062	a105a4d805dca83dcf9a6db7980f57fd43f022fe	a105a4d805dca83dcf9a6db7980f57fd43f022fe	2018	Data in Brief	Data in Brief	11	
8825	https://doi.org/10.1073/pnas.0607708103	77080ea69e7bd12c2ccaa4abd534db4f5bd5c1fa	77080ea69e7bd12c2ccaa4abd534db4f5bd5c1fa	2006	Proceedings of the National Academy of Sciences of the United States of America	Proceedings of the National Academy of Sciences	136	
8820	https://doi.org/10.18653/v1/2021.mrl-1.11	b2474a00d7de3373bab934c09acef1994fa82207	b2474a00d7de3373bab934c09acef1994fa82207	2021		Proceedings of the 1st Workshop on Multilingual Representation Learning	231	
